2;800;11.994475
2;800;17.620856
3;800;19.056351
4;800;20.100452
2;1000;35.859040
3;1000;35.434325
4;1000;36.653215
2;1200;56.508500
3;1200;61.371821
4;1200;59.690451
2;1400;84.795302
3;1400;100.790255
4;1400;94.554649
2;1600;138.683750
3;1600;157.623264
4;1600;151.326721
